pause_rate,vocab_richness,word_count,initial_latency,acoustic_texture,speech_brightness,mfcc_delta,emotional_range,speech_rate,label,filename
0.3553676850907287,0.8197341963638799,16.647027507419725,0.3920884534403552,-385.40500065115145,2780.0394682715832,0.04647313603076852,1159699.1391125661,1.9981052598968496,1,synthetic_class_1
0.03442922792662392,0.9203257726419799,21.016611474295612,0.4368244906521377,-302.12593730463675,2082.2864109925536,0.1018535785058877,1160344.809092243,2.268682274807407,0,synthetic_class_0
0.601467623753547,0.9318649179179154,11.071700707534943,-0.09456220692123132,-435.7480406410051,682.9461035836907,0.008344117157217255,1053346.5345038844,1.4638175253466474,3,synthetic_class_3
0.44188428691452114,0.596345124541645,14.758360031085527,0.4358655431304679,-384.7939316968299,2432.508606147594,-0.0059227937369518875,1001947.601216175,1.627086530830602,2,synthetic_class_2
0.18513716973049354,0.8001674241673175,20.20153540283018,0.597435273314255,-319.61432545077696,3096.1746030516533,0.008544009592690216,991553.1806106265,2.363630128786063,1,synthetic_class_1
0.31130903093162027,0.9667109524970274,13.381352104110452,-0.5561381269518604,-470.499990689585,2310.0159160645635,-0.0008376852016638668,1142424.9711868989,2.922989927364936,3,synthetic_class_3
0.416776063048459,0.8787082539129439,24.76157633812395,0.7554003626111514,-474.2819948272793,891.693238638001,-0.012200352642668152,953892.9641667965,0.31685845081815406,3,synthetic_class_3
0.26002727875708664,0.7710766829078392,12.295136856110044,0.3080506059529514,-303.7928756406527,1993.7962092892608,0.03653063071811418,1057833.6159728572,1.41321638708915,1,synthetic_class_1
0.284169367140522,0.8888052681176191,19.71364505842808,0.13542478117398465,-491.4334888180828,3799.7517184904896,0.014449158594030634,1053572.6399865162,1.6104801943807032,3,synthetic_class_3
0.07099207603468319,0.9619282384844443,25.037974359788198,0.4082000385725259,-284.7692408046359,2101.5360320393725,0.012868748747438399,1148963.5272175379,2.5625371825107646,0,synthetic_class_0
0.0771914406866898,0.8779817788547131,18.979112913116033,0.516538936879078,-309.59707159538937,1935.518887619961,-0.041027600978437696,1230206.4904164146,3.5258329207950103,0,synthetic_class_0
0.37076806017234376,0.8164692811657734,16.530151647989,0.23669869075468786,-362.0451207341775,2183.8256642701995,0.01212586146593772,843931.096096967,1.5737615118768027,2,synthetic_class_2
0.45158433290382743,0.806547576198721,21.26874499388292,0.5967480512299301,-422.8100964251105,1734.8276240287532,-0.04354181520065707,1095197.4137853775,1.500824514378258,1,synthetic_class_1
0.02568575138758655,0.9380301660986404,22.29975722052054,0.36943904012445544,-313.0449285739605,1924.2857234478106,0.0025515111696944393,1190972.2675562303,3.0385818575679875,0,synthetic_class_0
0.4734877984428975,0.7211783032903312,15.403748313550393,0.7514729368872827,-421.22414268386643,2424.7683981683376,0.007077467243259654,871557.3088376253,1.5333195248797904,2,synthetic_class_2
0.07642358419349778,0.9383336313602414,23.73445340117082,0.40517118125665097,-318.3846384171275,2354.7009848739426,0.041833011260663744,1218843.5403342538,3.2657110504522757,0,synthetic_class_0
0.32257028584348635,0.7884779967187574,21.303516376871556,0.5160740179610467,-348.03451075506854,2158.0656146072006,-0.003121116897220778,1106493.2578069556,1.6341628781042434,2,synthetic_class_2
0.36161123909712484,0.682382038192212,13.621116300407978,0.41701101608393826,-397.3018478535466,1960.7358969097152,-0.016839204737567996,1135463.2078231936,1.3206167948177359,2,synthetic_class_2
0.3298905155087596,0.7198848107865162,18.916232240887076,0.3021032910190671,-394.13578608305215,2355.006650551103,0.007757914722517436,1017626.4563981915,1.7196584728764344,2,synthetic_class_2
0.15049701952196143,0.841584134804284,19.595156395560274,0.41903441605819974,-420.25558755698347,2027.2117188852385,0.015454762127181207,1108555.1003085973,2.1012396300572114,1,synthetic_class_1
0.6401629634964899,0.8237003007431447,16.35596058721679,0.5636942653851224,-413.29398551187364,2726.024391399588,0.04778788152726373,939247.3669546545,1.6685276655572217,1,synthetic_class_1
0.6364558308149982,0.8348088474747518,7.843462237052584,0.6171593144975706,-383.7897329123142,1380.42276049466,-0.0010774181276758316,1067651.9418830578,1.4945021416924025,3,synthetic_class_3
0.08020810126425654,0.8215071340655079,32.94298839491801,0.4115403561937809,-331.65976730273866,2144.6569673093445,-0.04275129283744033,1143581.6949494288,3.656430110785998,0,synthetic_class_0
0.5659160430115718,0.8838956009523978,18.355643553262762,0.6394479253263017,-406.8286575370857,2434.765372479896,0.012712568242903085,952156.4596634782,1.518229645267343,3,synthetic_class_3
0.45895252479513876,0.6342420699750242,20.86490769176395,0.2641697153309064,-343.8243961358866,1954.5970233077367,-0.0030913644161041434,960959.4693603858,1.1497829183824932,2,synthetic_class_2
0.00539962886862333,0.9890966092028517,9.518018992573,0.3843887886620821,-591.990581756223,2367.509080996739,-0.0006134453217928086,999855.5197098408,0.9293880021888994,3,synthetic_class_3
0.6003592408363086,0.7802108613132823,13.390993159572716,0.36321646190189616,-451.41411205904654,2347.8779587085774,-0.009219317209711758,1016979.6424570737,0.17000303834939168,3,synthetic_class_3
0.21005014900991567,0.9089418349991079,20.69838678980145,0.46465966945512105,-370.46099244828207,2545.8816718261805,-0.020829092988086294,1009423.1566441044,2.3518152757471915,1,synthetic_class_1
0.34621680943710287,0.8946449829830289,17.101774153257825,0.8015645445452828,-450.0250425233259,2885.294215971748,0.00920914125781076,1210311.528560508,0.7856182639798233,3,synthetic_class_3
0.6546696824554323,0.940825004237501,24.37112300631423,-0.11640094065397076,-403.9953501261024,1013.1169399113643,-0.002820630080844801,1024595.473045841,-0.6395208702060168,3,synthetic_class_3
0.4777839133005318,0.8658017263430565,24.086353568502616,0.7013415782919729,-390.92864857543344,3964.5436719196746,-0.008943057310786148,944837.0386750257,0.03277037144508204,3,synthetic_class_3
-0.09220685188602767,0.8864122237263193,18.520828464568826,0.6295262784495403,-415.8378979421967,2348.4068956280244,0.03248281050575632,1016326.1863316323,2.1702268403222114,1,synthetic_class_1
0.3942512762669759,0.856251666388572,26.276678877384512,0.8616950702577946,-461.40639781235006,2436.7391634547444,-0.012356028513738961,1143365.133711655,0.31547729561127624,3,synthetic_class_3
0.03920957204032985,0.8831498295988173,25.774240347382506,0.7297112556861638,-261.05080646145365,1720.2537690426416,0.0655073879366505,1312483.9474571862,2.1156354824694383,0,synthetic_class_0
0.5388583027669911,0.9273045142224073,12.064628084325273,0.1411010716768156,-444.48350460468424,2189.9743183419887,-0.010559106977447651,921037.0241485663,1.0301214099888625,3,synthetic_class_3
0.05647904994187736,0.9238991222564668,29.844675341014206,0.39710097620506085,-264.0951763520316,1914.4503422261564,0.06319944265623993,1339261.600730432,3.676601959471336,0,synthetic_class_0
0.3140251133451382,0.8927080870126721,14.604827724766324,0.7380784568189024,-402.89985657494327,1965.4200331451016,0.00412581935494506,1435321.726040872,2.470122568230947,1,synthetic_class_1
0.35143043096548127,0.9054402816111289,17.721191766936183,0.4124640362856184,-325.3236882465278,2224.113018510786,-0.013570438508497271,872574.6975312316,0.7571850378780386,1,synthetic_class_1
0.03569688398293883,0.8727673220682615,36.33097561496065,0.5846289795724973,-364.500778641309,2283.4700525386775,0.0418707153348335,1016156.7965731897,3.502516956603112,0,synthetic_class_0
0.04686427263245133,0.868646678293813,15.613546647442151,0.5132116767811244,-237.9806389949101,2022.7830598671364,0.018050502932338636,1209665.576509066,2.536092422291615,0,synthetic_class_0
0.07295473812327549,0.9146750563388834,25.456967113433166,0.1366463880444805,-250.32597613231434,2118.562474252092,0.009930207171807835,1161022.408839374,3.4983883750226195,0,synthetic_class_0
0.3843903083828966,0.7049392085423039,22.238523530318176,0.2120206796461243,-421.73087967547644,2302.787276093085,-0.023220256627983576,979886.1031282013,1.6621553891120935,2,synthetic_class_2
0.04311818328124641,0.9120826971996641,29.744343794397597,0.713148265385646,-275.3281034104724,2006.8388482862117,0.014603293351205887,1263931.300491075,3.4023019607914424,0,synthetic_class_0
0.042246770582909446,0.8951879491139595,25.613432007781828,0.4410703481108683,-263.9680540624838,1970.31848880839,0.010058839097206177,1127144.0401321638,2.3646588960809916,0,synthetic_class_0
0.5338062005151583,0.8362620032914376,15.628816225397678,0.48589022133540544,-420.37652971551046,2247.7844034853956,-0.021051008817679122,1076142.2796279239,2.2769081024417397,1,synthetic_class_1
-0.0047387563363909205,0.8850808464332913,16.859367678189813,0.3038894343161596,-393.90618881823804,2396.9335125234497,-0.00013690715681445722,1156730.9728195195,1.3532176821482707,1,synthetic_class_1
0.05707521006761243,0.9188829389657197,39.52868944546313,0.3787337744836943,-289.7509958892167,1623.6032597747544,0.07204485183643561,1232351.329412329,4.256833095144602,0,synthetic_class_0
0.38080478267754797,0.8238002521408102,22.820281454000938,0.3337502955377336,-380.46130034204043,2311.8577944063377,0.00924617576914459,1139341.3048613823,1.8507636773192335,1,synthetic_class_1
0.4054755115318017,0.8348863400377844,11.69206764155363,0.3637227615535577,-475.6966718962787,1763.507139901535,-0.007831605185138483,1254051.3525954185,1.6673947465635992,2,synthetic_class_2
0.03780006451753894,0.943540715095854,17.350539792682824,0.5672700675775587,-238.45158731068074,2385.484086637912,0.026763817678432607,1306556.432968296,2.722394577682564,0,synthetic_class_0
0.03533247728159267,0.8818067673307901,28.560844469268517,0.33961286391038364,-292.8699777447317,2435.1191927823,0.02753044020493704,1179341.3167287235,3.508054945745463,0,synthetic_class_0
0.037915641120088245,0.7872137486145734,7.473808070119174,0.4724986961906436,-502.9882818768177,2989.630333889452,-0.01850434191124937,1180113.9630940524,0.006845506526133429,3,synthetic_class_3
0.3892725280622938,0.9204894972156706,12.508146554665549,-0.49353186458896026,-396.2621573184679,2333.3143897392647,-0.014695625439156448,1171660.9699075806,1.2730825231008358,2,synthetic_class_2
0.08347920705118568,0.8857695991807051,18.25390376394901,0.30357628271981263,-278.3799154423281,1969.1222671177497,0.049039971887240796,1187722.2450600045,2.2889491040939154,0,synthetic_class_0
0.6674771251423987,0.841877112958342,14.293588866969861,0.7186415445990031,-326.8393109114435,1855.2053313470597,0.031220230516297305,1194578.1966814157,2.4533102268057205,1,synthetic_class_1
0.4525054573583572,0.8180533554666982,19.4247522904194,0.49203227609013955,-391.1544926682929,1809.0818698224164,-0.0022572731845099366,1155307.4004394559,1.2241679161175616,1,synthetic_class_1
0.3078581767977442,0.8414927380495721,13.412078224779265,0.3409682638128515,-317.15389210692086,2363.9662316897266,0.010601402856077306,1160534.511689702,2.175771637512972,1,synthetic_class_1
0.4564804090021033,0.48306095491611345,23.625695473321567,0.5673530775701613,-403.6030959587954,1989.3966258534917,0.012716138661225332,1142898.6199076301,1.4247874376680365,2,synthetic_class_2
0.605190722371161,0.7809759536420529,12.477683752486083,-0.21572750441523314,-245.84138444228736,2572.508608821995,-0.0006766611827917079,954694.7053265014,1.3775623184394283,3,synthetic_class_3
0.06784902497262947,0.8995291606385509,32.09411017852459,0.5294870129190278,-247.61700968170888,1645.8753789959246,0.1089393898135994,1187824.34390171,2.695708390337942,0,synthetic_class_0
0.03986102311918616,0.8769357171734027,37.77292325117673,0.22327223113835043,-342.8708884889706,2250.560160851394,0.00949335139694973,1182151.6407202983,3.30219564262971,0,synthetic_class_0
0.07536323425006705,0.9824844358932235,22.977905766018562,0.4231219006026678,-403.2650032112674,2178.810387148282,0.06690263917984557,1182473.099063262,2.2869445304761054,1,synthetic_class_1
0.18560432481103634,0.8364430520139973,14.350766392151192,0.9717105437411303,-333.41602602944005,2290.9606124518255,0.02317956779904132,1032914.4686822474,3.2243622727217223,1,synthetic_class_1
0.03239888801361528,0.9215606801991322,28.758605330780806,0.334827042877639,-307.92903645651825,2384.058507047961,0.03262435673276902,1267348.1401557354,2.780817037112263,0,synthetic_class_0
0.6075414594881301,0.8988803473366563,16.212619679583796,0.6639247489711112,-409.7896292256421,2040.8468268878887,0.01405198130696832,1167365.2361219663,1.2440892010733453,1,synthetic_class_1
0.38541387583642045,0.8902017875150395,24.016952095044353,0.30816686337148547,-439.4623864040005,3135.2373528186963,0.0018005063098328184,1341130.6296641426,0.10008059450817176,3,synthetic_class_3
0.35200262663481163,0.7101473754890095,18.682633671473145,0.026138906736599632,-341.8452629963113,1997.3193645298577,-0.0014064960272260733,1158189.882032733,1.8582858733670353,2,synthetic_class_2
0.3453187611215091,0.8097229291028143,21.51357290249127,0.5619712686924608,-197.50346441904483,1707.703382421641,0.0027042610700940667,1499730.6021922089,2.3425845245161487,1,synthetic_class_1
0.38753632121465964,0.8224435678615503,22.193299315342525,0.3041053978123271,-355.8704073461992,2079.7823937530557,0.019557240095426278,1123657.4403213172,1.7826903227536406,2,synthetic_class_2
0.4565763675330259,0.820394195583009,13.645791519346268,0.35883404427387244,-411.5705861745832,1889.6945185918391,-0.005781782399098608,1094754.2011232658,1.828230027214673,2,synthetic_class_2
0.23403382663460875,0.96642315878491,27.16806664256417,0.9284267953945239,-461.0065331073365,1953.1703172288042,-0.0068645419761190615,1075315.8584845588,0.7457013310173028,3,synthetic_class_3
0.07749629720911695,0.8023031368395004,18.696186741971896,0.5683915457888378,-437.2472025229346,1859.1378768765594,-0.017715456793239062,1355813.9026910258,2.189150580889702,1,synthetic_class_1
0.1062013943719724,0.8299705892140895,17.073307509954674,0.2537806826397336,-393.7549966348533,2321.4979182589755,-8.779336623444523e-05,1168369.3463518133,1.25731622733464,1,synthetic_class_1
0.2070803032749469,0.8700991952086886,20.67050049781435,-0.25250082889528236,-353.4222271376333,2869.3833281628063,-0.0019650584912609113,998869.31986168,2.4708254462027073,1,synthetic_class_1
0.225571924995556,0.8576200883641822,19.207450439501734,0.21235758660658863,-466.36906343070785,2260.72744085781,-0.014718282910969755,1141749.8468448517,2.073937903407016,1,synthetic_class_1
-0.023355589505618536,0.8218973595636446,20.574230903431687,0.25197072696424216,-519.3059817569296,1927.846008656466,-0.023640891438690106,1371833.8253035338,1.3509977929410297,1,synthetic_class_1
0.19487089616955267,0.804165630190116,23.6684324372162,0.36029418566860877,-225.25883130562994,1821.268595475661,-0.02756500035305543,1016452.477601613,3.0318235427469897,1,synthetic_class_1
0.13791741238232536,0.772089936249554,18.437761492864276,-0.05150138267231015,-436.4120107892243,1759.1623105375775,-0.028556069766657338,1058544.845179755,1.5208151444396316,1,synthetic_class_1
-0.03973254079854583,0.9396423258973821,20.900886735512547,0.4137982431213621,-397.4225732618108,1564.6267456141425,0.01050748879823841,1100768.1282640737,1.3710740204413383,1,synthetic_class_1
0.09036197169351375,0.8437555054609948,17.300058470479613,0.4780361411105732,-372.35278148205623,2175.4554667602315,-0.01387748858886621,1205264.5079996595,2.364613726812899,1,synthetic_class_1
0.07357048853116849,0.9225036397059235,28.931908933819138,0.5901134816404988,-290.0151972371501,1638.6004109665416,0.09537423185423423,1082611.2836842246,3.122080059045303,0,synthetic_class_0
0.1755841649324161,0.9125335571716995,14.947528212196065,1.3832609468875239,-522.2126698723179,2860.696378632274,0.009009924811647897,956641.0230359401,1.127306952309039,3,synthetic_class_3
0.15805649888361034,0.9015583676548464,16.676320150047417,1.038231869046861,-493.6700271532554,2490.097731484838,0.019050025061702766,1037339.2437444272,0.05504847000628164,3,synthetic_class_3
0.05187373928305201,0.8887671376871252,27.840723664793604,0.32152467710894894,-294.32678642115195,1826.5170941845306,0.03407675604122806,1380197.5849017885,2.6382698413043366,0,synthetic_class_0
0.07395011625442084,0.8886690156964492,21.904583746335373,0.459672856731281,-333.2550115806455,2120.437052090844,0.00933263569709712,1203291.5705989692,3.865636772516089,0,synthetic_class_0
0.11693256982865033,0.8948351190613517,17.111101007908104,0.6317981077126374,-286.0980505437985,2444.707676648724,-0.05730817636089617,1100591.179595494,3.0289894731589797,1,synthetic_class_1
0.07148631620280185,0.8931643784659271,9.983966025625223,0.39403031783587134,-309.69128522965406,1923.2605050615005,0.03952711719179427,1226885.0742426028,3.3083733143536587,0,synthetic_class_0
0.375683712887726,0.8342233678590135,26.910114757628403,0.27472661658824954,-413.31607224394367,2024.0735629470987,-0.008665893254958765,929304.9000822105,1.4209190024186493,2,synthetic_class_2
0.44493303684850616,0.61482993416747,15.086291165097743,0.23723113084735586,-339.22691740523317,2377.791238005338,0.021981110840960535,903826.6853647986,1.7424215450718357,2,synthetic_class_2
0.23581471133124338,1.0792640922742016,19.951138481539974,0.4899883401320387,-442.6317327664367,2859.6557871902037,0.006066446389061778,937810.5294426064,1.8528879655052437,3,synthetic_class_3
0.42137846979452004,0.5825454852577318,20.943819423505598,0.4858067138731986,-428.1855000953282,2189.834349305802,0.013050437855585215,739169.7298328485,1.4567497493813366,2,synthetic_class_2
-0.01219235965005388,0.8081924097691597,21.35863316966573,0.3399807488588377,-309.1548765808601,2303.3959593699897,-0.03536344102383527,1235986.8575978782,2.3985922678445153,1,synthetic_class_1
0.2881067631403087,0.9360227492311978,8.043541039771565,0.879927018352209,-395.0190141540582,2872.0203241991717,0.015895634727732248,1010370.3679182946,0.567144490117499,3,synthetic_class_3
0.16255775650617674,0.9565187327593621,20.60545645844235,0.7861266025610806,-262.6061634377702,2134.0900911924314,-0.00020675283269073566,953798.5487840922,0.7198039863106594,3,synthetic_class_3
0.06667706785769746,0.8752489122586659,12.553685855873297,0.48143528731989355,-322.00669261310816,2076.518242616199,0.055197987918467105,1076975.4685107856,2.7334280017146684,0,synthetic_class_0
0.13582498574043803,0.8362975395571467,22.8489683574882,0.8338365767853372,-438.62250795040586,3189.5612517576315,0.007923099371551265,1158335.911867155,2.677357482557552,1,synthetic_class_1
0.05935798683664544,0.8699662865518589,15.655722404639363,0.35024945839168053,-275.8507702902937,1957.7927036312929,0.05369597946680862,1202247.6087233054,2.775360150519626,0,synthetic_class_0
0.4386473968619019,0.73309218070662,11.558566546902203,0.7522723039265699,-432.99560172054873,1987.1334862699498,0.004498062163162453,882333.5171372537,1.602135158577395,2,synthetic_class_2
0.07723932571050639,0.8423897103061923,26.53937804080133,0.5831814721617202,-295.5759446347355,1242.5155738360118,0.1591101671152251,1312553.9418652812,3.4419691519335482,0,synthetic_class_0
0.4004739373947086,1.0818183838747502,17.761929505882758,0.5993685103671651,-350.2390364007439,2069.4222189942298,0.009809483542969429,1066263.7313311894,1.3907647438250808,2,synthetic_class_2
0.007881014584771367,0.9726723948391329,28.317731366003905,0.8570254935091193,-273.40605508493337,2258.300219316599,0.07799027851522636,1192874.665728171,3.5908684003075404,0,synthetic_class_0
0.4935668061259934,0.9989292373108377,11.064113312681295,0.3378461722426898,-437.5959619391141,2662.8952406574585,0.0019355090683506472,979037.1568233342,1.1252399257074353,3,synthetic_class_3
0.08705405652062059,0.8631244762342675,27.083228679009004,0.3884181945881415,-278.28438363113025,2466.9996593698606,0.03322365206553276,1226707.8114371356,3.882773594664707,0,synthetic_class_0
0.4361478519480253,0.7558945505434158,13.32232486856279,0.33410164436712486,-380.5729797298014,1931.455137819371,-0.0039001467387429494,782849.9535414231,1.1280785840255392,2,synthetic_class_2
0.2619189101664924,0.7421244501992614,20.119183100210794,0.3374518867373492,-317.30477675220175,2411.418500823759,-0.029067543657645575,1130329.1356522657,1.8315818440619693,1,synthetic_class_1
0.36780331360766255,0.9859127387010792,26.654630978395765,0.09279776824392277,-413.4058742614284,2509.8040270303136,0.012806265243378214,1078551.2741304897,1.1583527473922601,2,synthetic_class_2
0.0912846928807679,0.8859071744911691,19.83804549710148,0.26152555593117144,-213.26814395535627,2438.356882154164,0.0006696197336170626,1166092.0572394447,2.1799418575993856,1,synthetic_class_1
0.08467825683322819,0.8967069303703002,29.439408141079042,0.4803559314466279,-297.3279951997012,2239.803315283714,0.021205102983199917,1366443.7109139627,3.5402245855682475,0,synthetic_class_0
0.6940533054490943,0.8863880384728852,19.030369562998974,0.1953963337929958,-519.9844416258604,2418.1874147471617,-0.00884300374484336,1086353.082785107,1.8380890591714638,3,synthetic_class_3
0.3589868324893165,0.8565469596368874,12.51070109504307,0.36600933420208553,-423.8669706735645,2335.3143152134357,0.0159723065369749,745209.6534354641,1.4936334028688383,2,synthetic_class_2
0.07930454212045343,0.9523259408777074,27.874836167197504,0.7879582410554582,-348.5297946920239,2284.9261541005594,-0.03824927885848433,1170717.4037452599,2.7234198873546664,0,synthetic_class_0
0.11308561878895054,0.8511087769246249,16.527110203108503,0.17854664533456094,-496.2100111625122,2677.518112445305,0.041321142814471634,1157189.0773316608,1.3077996273552037,1,synthetic_class_1
0.4591107501635356,0.9441143963879408,11.273073462692853,0.9810033678068837,-378.49743765577546,2725.639697301477,0.010634171144830288,935979.221647067,-0.3342663535748979,3,synthetic_class_3
0.08792133638263097,0.9092237108012269,27.1487028493538,0.6260131122357939,-369.8819175876215,2166.752549139015,0.021699259375252734,1243295.3145577116,3.370554048341021,0,synthetic_class_0
0.4085307934520425,0.8363110600899392,16.593823423405922,0.2268056440378662,-398.0657614252442,2277.7671077764303,0.012181896720978387,1388014.7636659432,1.6986829817506617,2,synthetic_class_2
0.4221501642757685,0.8742124258079005,1.832594686830083,0.9761683799549032,-405.1305583789876,2784.479941870102,-0.005648781809035888,1216017.6202683658,0.8479401798013002,3,synthetic_class_3
0.05180503986872244,0.9134486130752522,28.036465828817303,0.46467646823156894,-238.901807157703,1003.0224057342213,0.10594244315568845,1306179.3554278137,3.564207055615148,0,synthetic_class_0
0.4766715369005215,0.8636662361905627,15.595400484147572,0.27599772643043086,-524.9404151672902,2842.225326280634,-0.041104003742232074,1305382.9219037571,1.4943460254492122,1,synthetic_class_1
0.1065909028998266,0.8596398303655481,17.550607075752755,0.16306710059383625,-369.64245675847445,2423.5217318096024,0.026307769705388284,1332082.2038575236,2.4482886304663394,1,synthetic_class_1
0.03286701725532485,0.9632306105333485,22.54172438689197,0.5696489393728763,-300.9546497307677,1593.4726134924772,0.04724611464880017,1125238.494183563,2.689495120007453,0,synthetic_class_0
0.13054093925736424,0.8510723810795897,14.418871393819206,0.856710482359377,-390.69713469817685,2164.2082224329124,-0.01618509593452423,1220757.146836698,2.4009034290294804,1,synthetic_class_1
0.3405769960781504,0.664412281080217,19.829418201985685,0.7375282843199982,-425.94810424379136,2010.2555335780205,0.0021187816152775357,1147439.1922035126,1.2687716292349442,2,synthetic_class_2
0.03256242345762609,0.8496053855305844,26.428838505170233,0.5528485479975233,-213.1345365605154,1924.255435070388,0.026971448737074823,1270328.5653404098,4.141864357267107,0,synthetic_class_0
0.2965438544396152,0.7800246333013571,16.845962866101395,0.9085303956525823,-525.9318442077127,1581.6191838838631,-0.008352627048740985,865042.1206262921,0.6089107584773561,3,synthetic_class_3
0.2406448264310468,0.8062457710704062,18.883029413210437,0.26527865288390906,-365.6908531885876,2406.5951950834283,0.0011670466500552082,1258724.4961951706,2.840552380090376,1,synthetic_class_1
0.6029742814766973,0.7538993010812531,16.798669790868058,0.3972710388061748,-405.16442718410303,2189.952487543738,-0.016244464151916434,1311534.3122233907,2.3122735244937074,1,synthetic_class_1
0.06655758690111802,0.9902762149852655,24.412566522991558,0.019330675555258373,-324.85230567613064,2353.0372112998184,-0.01637394813647612,1111988.5498726596,2.4148868718739456,0,synthetic_class_0
